estimator,min_score,mean_score,max_score,std_score,max_depth,n_estimators,learning_rate,C,gamma,kernel,coef0,degree,n_neighbors,weights,alpha,l1_ratio,loss,penalty
XGB,0.7255520504731863,0.8737943721311531,0.9299719887955182,0.05958661417479754,6,,0.001,,0.1,,,,,,,,,
XGB,0.7255520504731863,0.8737943721311531,0.9299719887955182,0.05958661417479754,6,,0.001,,0,,,,,,,,,
AdaBoostClassifier,0.6136363636363636,0.870042543707596,0.930747922437673,0.09087917038226287,,32,1.0,,,,,,,,,,,
AdaBoostClassifier,0.7094594594594593,0.8653207933026087,0.9152542372881357,0.06370832767741971,,32,0.5,,,,,,,,,,,
SVC,0.8184438040345821,0.8596530072518878,0.8983050847457628,0.028599928463867757,,,,50,0.0001,rbf,,,,,,,,
SVC,0.8071216617210683,0.8548207587897758,0.8945868945868944,0.029995406060214568,,,,1,0.001,rbf,,,,,,,,
GradientBoostingClassifier,0.6950819672131148,0.8540262286574191,0.8944444444444446,0.060983361928656034,,16,0.05,,,,,,,,,,,
RandomForestClassifier,0.7278688524590164,0.84386607997906,0.8901408450704225,0.04646328436866629,3,128,,,,,,,,,,,,
AdaBoostClassifier,0.6689655172413793,0.8398915410753904,0.9019607843137255,0.06483099373040552,,16,1.0,,,,,,,,,,,
RandomForestClassifier,0.743421052631579,0.8383022908604418,0.8870056497175142,0.04039038730493221,3,32,,,,,,,,,,,,
AdaBoostClassifier,0.7261146496815286,0.8382105423454084,0.8700564971751413,0.04086088723207735,,128,0.05,,,,,,,,,,,
kNN,0.8210023866348449,0.8342428546443577,0.8431372549019608,0.006764559865681401,,,,,,,,,8,distance,,,,
SGDClassifier,0.7709497206703911,0.8326938270530755,0.8716577540106951,0.031423075368406196,,,,,,,,,,,0.01,0.1,hinge,elasticnet
kNN,0.8125,0.8322878219283313,0.8472906403940887,0.009894387436281595,,,,,,,,,8,uniform,,,,
AdaBoostClassifier,0.6948051948051948,0.8309475174560778,0.8739495798319328,0.04954053341682262,,16,0.5,,,,,,,,,,,
SVC,0.7917888563049853,0.8295218541443571,0.8735632183908046,0.03089469988856973,,,,10,0.0001,rbf,,,,,,,,
RandomForestClassifier,0.6887417218543046,0.8286182508072899,0.866096866096866,0.04909451138909673,3,16,,,,,,,,,,,,
RandomForestClassifier,0.7081967213114754,0.8265775253278713,0.8660968660968661,0.046189640377796444,3,8,,,,,,,,,,,,
SGDClassifier,0.7768115942028986,0.8256889246018592,0.8619718309859156,0.030976564050164863,,,,,,,,,,,0.0001,0.95,hinge,l1
SGDClassifier,0.7624309392265194,0.8214246497264833,0.8523676880222842,0.03063241784879321,,,,,,,,,,,0.0001,0.5,hinge,l1
SGDClassifier,0.7885714285714286,0.8206863446438843,0.8659217877094973,0.027652354708139006,,,,,,,,,,,0.01,0.5,hinge,elasticnet
SGDClassifier,0.7758620689655171,0.8206696459821854,0.8579545454545455,0.02790626561313586,,,,,,,,,,,0.01,0.7,hinge,elasticnet
SGDClassifier,0.7679558011049724,0.8192497506853712,0.8563685636856369,0.029577100183347596,,,,,,,,,,,0.0001,0.1,hinge,l1
SGDClassifier,0.7728613569321533,0.8185392328308596,0.8539944903581267,0.02739288084750591,,,,,,,,,,,0.0001,1,hinge,elasticnet
SGDClassifier,0.760806916426513,0.8181620525178849,0.8635097493036211,0.034024661163069014,,,,,,,,,,,0.01,0.1,log,elasticnet
SGDClassifier,0.7477744807121662,0.817561595616706,0.861878453038674,0.034144496835989656,,,,,,,,,,,0.0001,0.95,hinge,elasticnet
SGDClassifier,0.7679558011049724,0.8152180036340864,0.8587257617728532,0.031485494517949304,,,,,,,,,,,0.0001,0.7,hinge,l1
SGDClassifier,0.7470588235294118,0.8147401426968257,0.856353591160221,0.03672763802227887,,,,,,,,,,,0.0001,0.99,hinge,l1
SGDClassifier,0.7595628415300547,0.8147093299119336,0.8733153638814016,0.03548483823018602,,,,,,,,,,,0.0001,0.9,hinge,l1
SGDClassifier,0.7563025210084033,0.8134023388325279,0.8484848484848484,0.03394982497473381,,,,,,,,,,,0.0001,0.9,hinge,elasticnet
SGDClassifier,0.7470588235294118,0.8123409959027053,0.861878453038674,0.03492211329096313,,,,,,,,,,,0.0001,0.99,hinge,elasticnet
SGDClassifier,0.746268656716418,0.8110064423173192,0.8426666666666667,0.03134701575435256,,,,,,,,,,,0.0001,0.95,log,elasticnet
GradientBoostingClassifier,0.7160493827160495,0.8104595211690185,0.8717948717948718,0.04190648175223312,,128,0.001,,,,,,,,,,,
XGB,0.7124999999999999,0.8096862300089033,0.8587896253602305,0.04220419195229754,3,,0.001,,0,,,,,,,,,
XGB,0.7124999999999999,0.8096862300089033,0.8587896253602305,0.04220419195229754,3,,0.001,,0.001,,,,,,,,,
XGB,0.7124999999999999,0.8096862300089033,0.8587896253602305,0.04220419195229754,3,,0.001,,0.5,,,,,,,,,
XGB,0.7124999999999999,0.8096862300089033,0.8587896253602305,0.04220419195229754,3,,0.001,,0.1,,,,,,,,,
