estimator,min_score,mean_score,max_score,std_score,max_depth,n_estimators,learning_rate,C,gamma,kernel,coef0,degree,n_neighbors,weights,alpha,l1_ratio,loss,penalty
SGDClassifier,0.9576059850374066,0.9786507719972771,0.9896907216494846,0.00893555367401995,,,,,,,,,,,0.0001,0.99,hinge,l1
SGDClassifier,0.9696969696969697,0.9786222557709146,0.9896907216494846,0.007526010331522253,,,,,,,,,,,0.0001,0.1,log,l1
GradientBoostingClassifier,0.9526315789473685,0.9783734573833197,0.9948186528497409,0.01058661592804542,,8,0.5,,,,,,,,,,,
SGDClassifier,0.9624060150375939,0.9779115068713373,0.9896907216494846,0.00801181258445886,,,,,,,,,,,0.0001,1,hinge,l1
RandomForestClassifier,0.9692307692307692,0.9778177683191241,0.9846153846153847,0.005404742889098061,6,32,,,,,,,,,,,,
SGDClassifier,0.9624060150375939,0.977655735003666,0.987146529562982,0.007574428293221615,,,,,,,,,,,0.0001,1,log,l1
SVC,0.9672544080604535,0.977368694144986,0.9846153846153847,0.0044988103891274375,,,,1,0.001,rbf,,,,,,,,
SGDClassifier,0.9600000000000001,0.9766808062488703,0.987146529562982,0.009300353422415955,,,,,,,,,,,0.0001,0.7,log,l1
XGB,0.9493333333333334,0.9766696371257773,0.9922480620155039,0.01255471936326937,20,,0.001,,0,,,,,,,,,
XGB,0.9493333333333334,0.9766696371257773,0.9922480620155039,0.01255471936326937,20,,0.001,,0.01,,,,,,,,,
XGB,0.9493333333333334,0.9766696371257773,0.9922480620155039,0.01255471936326937,20,,0.001,,0.5,,,,,,,,,
XGB,0.9493333333333334,0.9766696371257773,0.9922480620155039,0.01255471936326937,20,,0.001,,0.1,,,,,,,,,
XGB,0.9493333333333334,0.9766696371257773,0.9922480620155039,0.01255471936326937,20,,0.001,,0.001,,,,,,,,,
SGDClassifier,0.9600000000000001,0.9763819170042245,0.9820971867007673,0.007581138408079981,,,,,,,,,,,0.0001,0.5,hinge,l1
AdaBoostClassifier,0.9417989417989417,0.975519263084174,0.987146529562982,0.013791223088154206,,32,0.5,,,,,,,,,,,
SGDClassifier,0.9648241206030151,0.9753895677437491,0.9820971867007673,0.005177599237374664,,,,,,,,,,,0.0001,0.5,log,l1
RandomForestClassifier,0.9528535980148882,0.9748234106552005,0.9846153846153847,0.009193546711735117,6,16,,,,,,,,,,,,
XGB,0.952127659574468,0.9746839687927901,0.9922480620155039,0.011533067759100206,12,,0.001,,0.5,,,,,,,,,
XGB,0.952127659574468,0.9746839687927901,0.9922480620155039,0.011533067759100206,12,,0.001,,0.001,,,,,,,,,
XGB,0.952127659574468,0.9746839687927901,0.9922480620155039,0.011533067759100206,12,,0.001,,0,,,,,,,,,
XGB,0.952127659574468,0.9746839687927901,0.9922480620155039,0.011533067759100206,12,,0.001,,0.01,,,,,,,,,
XGB,0.952127659574468,0.9746839687927901,0.9922480620155039,0.011533067759100206,12,,0.001,,0.1,,,,,,,,,
SGDClassifier,0.9600000000000001,0.9739246081139443,0.9820971867007673,0.007569990109491489,,,,,,,,,,,0.01,0.7,hinge,elasticnet
XGB,0.9528795811518324,0.9717404143902846,0.9820971867007673,0.00824502860518494,6,,0.001,,0.001,,,,,,,,,
XGB,0.9528795811518324,0.9717404143902846,0.9820971867007673,0.00824502860518494,6,,0.001,,0,,,,,,,,,
XGB,0.9528795811518324,0.9717404143902846,0.9820971867007673,0.00824502860518494,6,,0.001,,0.1,,,,,,,,,
XGB,0.9528795811518324,0.9717404143902846,0.9820971867007673,0.00824502860518494,6,,0.001,,0.01,,,,,,,,,
XGB,0.9528795811518324,0.9717404143902846,0.9820971867007673,0.00824502860518494,6,,0.001,,0.5,,,,,,,,,
RandomForestClassifier,0.9424083769633508,0.9706761118340268,0.987146529562982,0.012868798755785976,6,8,,,,,,,,,,,,
SGDClassifier,0.9526315789473685,0.9688477462629745,0.984375,0.010197800298696973,,,,,,,,,,,0.01,0.5,log,elasticnet
SVC,0.9576059850374066,0.9685064229945569,0.9770992366412213,0.005585059785749752,,,,10,0.0001,rbf,,,,,,,,
SGDClassifier,0.9540816326530612,0.9680527241623202,0.9820051413881749,0.008723174537003553,,,,,,,,,,,0.01,0.9,hinge,elasticnet
AdaBoostClassifier,0.918918918918919,0.9676050709828914,0.9845360824742269,0.01837990867681119,,16,1.0,,,,,,,,,,,
SGDClassifier,0.9479166666666666,0.9645748218307799,0.9738219895287958,0.00758091755832904,,,,,,,,,,,0.01,0.99,hinge,elasticnet
AdaBoostClassifier,0.9399477806788512,0.9642602962544409,0.9793814432989691,0.011829182411415288,,16,0.5,,,,,,,,,,,
GradientBoostingClassifier,0.945273631840796,0.9636462752929331,0.9820971867007673,0.010081093816144117,,32,0.05,,,,,,,,,,,
SGDClassifier,0.943877551020408,0.9620942690045172,0.9743589743589745,0.007981440063424173,,,,,,,,,,,0.01,0.95,hinge,elasticnet
